Keyword,Country code,Location,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
lucent coffee,JP,Japan,LUCENT COFFEE (Organization),"Thumbnail, Video preview",10,0,,0,0,44,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/kuramae-itinerary/,,2025-09-11 02:57:36,false,true,false,false,true,false
concert in tokyo,JP,Japan,Tokyo (Location),"Sitelinks, Video preview",90,12,,0,0,55,https://www.tokyoweekender.com/entertainment/music/concerts-coming-to-japan-in-2025/,,2025-09-07 15:01:24,false,true,false,false,false,true
best bar kyoto,JP,Japan,Kyoto (Location),"Sitelinks, Thumbnail, Video preview",90,0,,0,0,55,https://www.tokyoweekender.com/food-and-drink/restaurants-and-bars/,,2025-09-04 01:59:26,false,true,false,false,false,true
cup of noodles museum,JP,Japan,Cup Noodles (Product),"Local pack, Sitelinks, People also ask, Video preview",30,8,,0,0,51,https://www.tokyoweekender.com/the-concierge/cup-noodles-museum-yokohama/,,2025-09-06 19:34:11,false,true,false,false,true,false
best pizza shinjuku,JP,Japan,Shinjuku (Location),"Local teaser, Sitelinks, Video preview",70,0,,0,0,55,https://www.tokyoweekender.com/,,2025-09-12 03:20:05,false,true,false,false,false,true
best bars roppongi,JP,Japan,Roppongi (Location),"Local teaser, Sitelinks, Thumbnail, Video preview",50,0,0.24,0,0,53,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-03 22:23:47,false,true,false,false,false,true
buttermilk channel,JP,Japan,Buttermilk Channel (Organization),"Sitelinks, People also ask, Video preview",40,6,0.01,0,0,51,https://www.tokyoweekender.com/food-and-drink/buttermilk-channel-brings-brooklyn-style-brunch-to-harajuku/,,2025-09-11 10:01:03,false,true,false,false,true,false
milk japan,JP,Japan,Japan (Location),"Sitelinks, Thumbnail, People also ask, Video preview",250,32,0.03,0,0,57,https://www.tokyoweekender.com/food-and-drink/japanese-milk/,,2025-09-04 08:24:44,false,true,true,false,false,false
wooden dolls,JP,Japan,,"Thumbnail, Shopping, People also ask, Sitelinks, Video preview",30,0,,0,0,51,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/upcoming-tokyo-exhibitions-and-art-shows-september-2025/,,2025-09-07 08:05:56,false,true,true,true,false,false
monzen nakacho station,JP,Japan,Monzen-nakacho Station (Location),"Thumbnail, Knowledge panel, People also ask, Video preview",200,5,0.19,0,0,59,https://www.tokyoweekender.com/tw-collabs/hidden-tokyo-neighborhoods-monzen-nakacho/,,2025-09-08 09:22:36,false,true,false,false,false,true
best omurice in tokyo,JP,Japan,Tokyo (Location),"Sitelinks, Video preview, People also ask, Local teaser",80,0,0.16,0,0,57,https://www.tokyoweekender.com/tw-collabs/two-day-ginza-itinerary-luxury-shopping-and-fine-dining/,,2025-09-08 15:07:34,false,true,false,false,false,true
best pokemon center in tokyo,JP,Japan,"Pokémon Center (Location), Tokyo (Location)","Sitelinks, Thumbnail, AI Overview, Local pack, People also ask, Video preview",200,0,0.01,0,0,61,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-09 06:24:06,false,true,true,false,true,true
amusement park japan,JP,Japan,Japan (Location),"Local teaser, Sitelinks, Thumbnail, Video preview",20,28,0.04,0,0,50,https://www.tokyoweekender.com/entertainment/best-theme-parks-in-japan/,,2025-09-10 02:43:55,false,true,false,false,false,false
recycle shop in japan,JP,Japan,,"Local teaser, Sitelinks, Thumbnail, People also ask, Video preview",10,45,0.45,0,0,48,https://www.tokyoweekender.com/art_and_culture/fashion/thrifting-in-tokyo/,,2025-09-07 23:39:23,false,true,true,false,false,true
concert in japan,JP,Japan,Japan (Location),"Sitelinks, Video preview",100,6,0.06,0,0,56,https://www.tokyoweekender.com/entertainment/music/concerts-coming-to-japan-in-2025/,,2025-09-06 15:43:44,false,true,false,false,false,true
diet building,JP,Japan,National Diet Building (Location),"Thumbnail, People also ask, Knowledge panel, Video preview",300,4,0.27,0,0,56,https://www.tokyoweekender.com/japan-life/japans-historic-diet-building-how-it-came-to-look-that-way/,,2025-09-02 07:51:36,false,true,false,false,false,false
tokyo fine dining,JP,Japan,Tokyo (Location),"Local teaser, Thumbnail, Sitelinks, Video preview",30,5,0.03,0,0,53,https://www.tokyoweekender.com/tw-collabs/two-day-ginza-itinerary-luxury-shopping-and-fine-dining/,,2025-09-15 10:18:37,false,true,false,false,false,true
アンダーテール コンサート 2024,JP,Japan,"Undertale (Work), UNDERTALE SYMPHONIC CONCERT TOUR 2024 (Event)","Sitelinks, People also ask, Video preview",10,3,,0,0,43,https://www.tokyoweekender.com/event/undertale-symphonic-concert-2024/,,2025-09-06 18:26:05,false,true,false,false,true,false
best maid cafe in akihabara,JP,Japan,Akihabara (Location),"Sitelinks, Thumbnail, Local teaser, People also ask, Video preview",100,1,0.19,0,0,57,https://www.tokyoweekender.com/food-and-drink/roundup-tokyos-top-5-must-visit-maid-cafes/,,2025-09-06 07:38:25,false,true,false,false,false,true
things to do in ibaraki,JP,Japan,Ibaraki (Location),"Thumbnail, Knowledge panel, People also ask, Video preview",200,2,0.07,0,0,58,https://www.tokyoweekender.com/travel/guide-ibaraki/,,2025-09-05 14:42:35,false,true,false,false,false,true
beer in japan,JP,Japan,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",150,15,,0,0,59,https://www.tokyoweekender.com/food-and-drink/drinkable-available-5-japanese-craft-beers-conbini/,,2025-09-04 10:05:31,false,true,false,false,false,true
pola museum,JP,Japan,Pola Museum of Art (Location),"Sitelinks, People also ask, Knowledge panel, Video preview",150,33,0.50,0,0,59,https://www.tokyoweekender.com/things-to-do-in-tokyo/upcoming-tokyo-exhibitions-and-art-shows-september-2025/,,2025-09-21 08:46:58,false,true,false,false,true,false
mifuneyama rakuen,JP,Japan,Mifuneyama Rakuen (Location),"Sitelinks, Knowledge panel, People also ask, Video preview",200,29,0.14,0,0,56,https://www.tokyoweekender.com/travel/best-fall-foliage-spots-japan/,,2025-09-14 23:17:48,false,true,false,false,true,false
nabe japan,JP,Japan,Japan (Location),"Thumbnail, Video preview",30,1,,0,0,52,https://www.tokyoweekender.com/food-and-drink/winter-warmers-5-regional-nabe-dishes-from-around-japan/,,2025-09-07 08:33:38,false,true,false,false,false,false
mt takao trails,JP,Japan,Mt. Takao (Location),"Sitelinks, Thumbnail, Video preview",40,7,1.05,0,0,53,https://www.tokyoweekender.com/travel/alternative-guide-hiking-mount-takao/,,2025-09-09 11:00:32,false,true,false,false,false,false
tokyo sumo tournament,JP,Japan,"Tokyo Sumo Tournament (Event), Tokyo (Location)","Sitelinks, Video preview",80,64,0.40,0,0,56,https://www.tokyoweekender.com/art_and_culture/japanese-culture/a-guide-to-sumo-in-tokyo-rules-how-to-get-tickets-and-more/,,2025-09-12 04:34:25,false,true,false,false,false,true
kochi japan weather,JP,Japan,"Kochi (Location), Japan (Location)","Knowledge card, People also ask, Thumbnail, Video preview",200,0,,0,0,60,https://www.tokyoweekender.com/travel/japan-autumn-leaves-forecast-2025/,,2025-09-06 03:35:38,false,true,false,false,false,true
jazz bars in tokyo,JP,Japan,Tokyo (Location),"Local teaser, Thumbnail, Sitelinks, Video preview",10,5,,0,0,46,https://www.tokyoweekender.com/japan-life/7-top-jazz-clubs-in-tokyo/,,2025-09-09 23:16:03,false,true,false,false,false,true
flowers in japan,JP,Japan,,"Thumbnail, Video preview",100,1,0.39,0,0,57,https://www.tokyoweekender.com/travel/10-must-see-fall-flowers-in-japan/,,2025-09-08 16:09:33,false,true,false,false,false,true
tokyo hikes,JP,Japan,Tokyo (Location),"Thumbnail, Sitelinks, Video preview",40,3,0.28,0,0,53,https://www.tokyoweekender.com/travel/top-hiking-trails-in-and-around-tokyo/,,2025-09-03 05:03:16,false,true,false,false,false,true
edo-tokyo open air architectural museum photos,JP,Japan,Edo-Tokyo Open Air Architectural Museum (Location),"Sitelinks, People also ask, Thumbnail, Video preview",80,8,,0,0,56,https://www.tokyoweekender.com/the-concierge/edo-tokyo-open-air-architectural-museum-2/,,2025-09-14 13:18:36,false,true,false,false,true,false
sanrio puroland ticket,JP,Japan,Sanrio Puroland (Location),"Top ads, Knowledge panel, Sitelinks, Thumbnail, People also ask, Video preview, Bottom ads",60,4,0.35,0,0,55,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-06 13:29:07,false,false,true,true,true,false
tokyo rainy day activities,JP,Japan,Tokyo (Location),"Featured snippet, Thumbnail, Sitelinks, Video preview, People also ask, Knowledge panel",100,0,0.02,0,0,58,https://www.tokyoweekender.com/hidden/indoor-activities-in-tokyo-to-do-on-days-with-bad-weather/,,2025-09-14 23:45:24,false,true,false,false,false,true
toyosu fish market tokyo,JP,Japan,"Toyosu Fish Market (Location), Tokyo (Location)","Thumbnail, Local pack, Sitelinks, Video preview",100,37,0.09,0,0,58,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/toyosu-fish-market-tokyo-opens-onsen-complex/,,2025-09-07 05:12:52,false,true,false,false,false,true
bed shops near me,JP,Japan,,"Local teaser, Sitelinks, Thumbnail",10,8,0.17,0,0,49,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-furniture-stores-in-tokyo/,,2025-09-10 00:05:27,false,true,true,false,false,true
nara dreamland,JP,Japan,Nara Dreamland (Location),"Thumbnail, People also ask, Sitelinks, Video preview, Knowledge panel",250,4,0.06,0,0,28,https://www.tokyoweekender.com/art_and_culture/celebrating-love-inside-japans-abandoned-nara-dreamland/,,2025-09-06 15:10:34,false,true,false,false,true,false
best bars in roppongi,JP,Japan,Roppongi (Location),Sitelinks,90,0,0.76,0,0,56,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-08 19:17:49,false,true,false,false,false,true
what to do in nakano,JP,Japan,Nakano (Location),"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview, Knowledge panel",150,1,,0,0,60,https://www.tokyoweekender.com/japan-life/go-local-nakano-area-guide/,,2025-09-07 00:44:38,false,true,false,false,false,true
autumn in tokyo,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,1,0.01,0,0,60,https://www.tokyoweekender.com/japan-life/fall-foliage-japan-in-and-around-tokyo/,,2025-09-03 01:04:12,false,true,false,false,false,true
tyffonium shibuya,JP,Japan,"TYFFONIUM SHIBUYA (Location), Shibuya (Location)","Sitelinks, People also ask",10,0,,0,0,45,https://www.tokyoweekender.com/japan-life/experience-new-take-vr-tyffonium-shibuya/,,2025-09-17 15:15:18,false,true,false,false,true,true
what to do in kagoshima,JP,Japan,Kagoshima (Location),"Sitelinks, AI Overview, Thumbnail, Knowledge panel, People also ask, Video preview",250,4,0.04,0,0,60,https://www.tokyoweekender.com/travel/7-things-you-must-do-in-kagoshima/,,2025-09-07 19:38:39,false,true,false,false,false,true
best sushi in ginza,JP,Japan,Ginza (Location),"Local teaser, Thumbnail, Sitelinks, Video preview",450,0,0.12,0,0,65,https://www.tokyoweekender.com/tw-collabs/a-sophisticated-stay-in-ginza-the-fifth-avenue-of-tokyo/,,2025-09-08 09:22:55,false,true,false,false,false,true
reita gazette,JP,Japan,"the GazettE (Organization), REITA (Person)","Thumbnail, People also ask, Knowledge panel, Video preview",0,4,,0,0,43,https://www.tokyoweekender.com/japan-life/news-and-opinion/reita-from-visual-kei-band-the-gazette-dies-aged-42/,,2025-09-12 04:44:10,false,true,false,false,true,false
mori tower sky deck,JP,Japan,"Mori Tower (Location), Sky Deck (Location)","Thumbnail, Sitelinks, Video preview, People also ask",50,2,0.24,0,0,54,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-05 02:24:29,false,true,false,false,true,false
things to do in ebisu,JP,Japan,Ebisu (Location),"Thumbnail, People also ask, Video preview",150,0,0.13,0,0,61,https://www.tokyoweekender.com/food-and-drink/area-guide-brewing-up-good-times-in-ebisu/,,2025-09-08 23:27:59,false,true,false,false,false,true
edo open air museum,JP,Japan,Edo-Tokyo Open-Air Architectural Museum (Location),"Sitelinks, Knowledge panel, Video preview, People also ask",100,12,0.11,0,0,56,https://www.tokyoweekender.com/the-concierge/edo-tokyo-open-air-architectural-museum-2/,,2025-09-13 08:00:04,false,true,false,false,true,false
things to do in tomyo,JP,Japan,Tokyo (Location),"Knowledge panel, Thumbnail, Video preview, Sitelinks",100,24,,0,0,58,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-05 19:53:20,false,true,false,false,false,true
best onsen near tokyo,JP,Japan,Tokyo (Location),"AI Overview, Thumbnail, Sitelinks, Video preview",70,1,0.25,0,0,57,https://www.tokyoweekender.com/travel/japans-best-onsen-towns/,,2025-09-04 20:24:10,false,true,false,false,false,true
hiroshima sights,JP,Japan,Hiroshima (Location),"Sitelinks, Thumbnail, People also ask, Video preview, Knowledge panel",40,23,0.04,0,0,53,https://www.tokyoweekender.com/travel/taking-in-the-many-sights-of-hiroshima/,,2025-09-09 23:13:32,false,true,false,false,false,true
momotaro story,JP,Japan,Momotaro (Work),"Sitelinks, Video preview",350,1,,0,0,63,https://www.tokyoweekender.com/art_and_culture/fashion/iconic-japanese-denim-brands/,,2025-09-06 09:42:03,false,true,false,false,false,false
edo style sushi,JP,Japan,Edo-style sushi (Product),"AI Overview, Thumbnail, Sitelinks, Video preview",50,0,,0,0,56,https://www.tokyoweekender.com/food-and-drink/savor-edo-style-sushi-and-japanese-teppanyaki-at-japans-first-hyatt-place-hotel/,,2025-09-09 02:55:10,false,true,false,false,false,false
tsunayoshi,JP,Japan,Tokugawa Tsunayoshi (Person),"People also ask, Thumbnail, Video preview",10,17,,0,0,47,https://www.tokyoweekender.com/art_and_culture/japanese-culture/the-story-of-the-japanese-shogun-who-believed-he-was-a-dog-in-a-previous-life/,,2025-09-07 06:28:36,false,true,false,false,false,false
izakaya ginza,JP,Japan,Ginza (Location),"Local teaser, Thumbnail, Video preview",100,0,,0,0,59,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/the-most-instagram-worthy-spots-in-tokyo-without-the-crowds/,,2025-09-01 15:36:55,false,true,false,false,false,true
河口湖 lawson,JP,Japan,"Lawson (Organization), Koukou Lake (Location)","Local pack, Thumbnail, Video preview",80,0,0.21,0,0,58,https://www.tokyoweekender.com/japan-life/news-and-opinion/mount-fuji-lawson-new-barrier/,,2025-09-09 06:28:07,false,true,false,false,true,true
cat temple japan,JP,Japan,Japan (Location),"Thumbnail, Sitelinks, Video preview, Knowledge panel",200,11,0.36,0,0,61,https://www.tokyoweekender.com/art_and_culture/cat-temple-kyoto-nyan-nyan-ji/,,2025-09-10 14:40:18,false,true,false,false,false,false
tokyo maid cafe,JP,Japan,Tokyo (Location),"Local teaser, Sitelinks, Thumbnail, Video preview",100,63,0.25,0,0,58,https://www.tokyoweekender.com/food-and-drink/roundup-tokyos-top-5-must-visit-maid-cafes/,,2025-09-09 02:07:23,false,true,false,false,false,true
momen tofu,JP,Japan,,"People also ask, Sitelinks, Video preview",80,0,,0,0,57,https://www.tokyoweekender.com/food-and-drink/what-is-tofu/,,2025-09-04 23:33:31,false,true,false,false,false,false
roppongi night club,JP,Japan,Roppongi (Location),"Thumbnail, Sitelinks, Video preview",30,28,0.46,0,0,53,https://www.tokyoweekender.com/tw-collabs/new-lex-tokyo-the-revival-of-a-legendary-night-club-in-roppongi/,,2025-09-03 18:30:56,false,true,false,false,false,true
how to get a taxi in japan,JP,Japan,Japan (Location),"People also ask, Sitelinks, Thumbnail, Video preview",60,13,0.50,0,0,56,https://www.tokyoweekender.com/travel/travel-guides/a-guide-to-taxis-in-japan-apps-fares-hailing-booking/,,2025-09-04 09:27:05,false,true,false,false,false,true
kyushu national museum,JP,Japan,Kyushu National Museum (Organization),"Sitelinks, Thumbnail, Knowledge panel, People also ask, Video preview",500,9,0.32,0,0,63,https://www.tokyoweekender.com/things-to-do-in-tokyo/upcoming-tokyo-exhibitions-and-art-shows-september-2025/,,2025-09-23 11:04:17,false,true,false,false,true,false
hirohiko araki,JP,Japan,Hirohiko Araki (Person),"Thumbnail, People also ask, Sitelinks, Video preview, Knowledge panel",100,29,,0,0,56,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-09 22:05:10,false,true,false,false,false,false
tokyo midtown photos,JP,Japan,Tokyo Midtown (Location),"Thumbnail, Sitelinks, Local pack, Video preview",200,11,,0,0,62,https://www.tokyoweekender.com/art_and_culture/arts/tokyo-midtown-design/,,2025-09-02 07:28:28,false,true,false,false,true,true
japanese language difficult,JP,Japan,,"Knowledge card, AI Overview, Sitelinks, People also ask, Video preview",30,0,,0,0,53,https://www.tokyoweekender.com/art_and_culture/japanese-culture/learning-japanese-is-katakana-more-difficult-to-use-than-kanji/,,2025-09-06 04:52:02,false,true,false,false,false,false
japanese technology,JP,Japan,,"People also ask, Video preview, Sitelinks",80,5,0.09,0,0,55,https://www.tokyoweekender.com/art_and_culture/10-japanese-inventions-that-changed-how-we-live/,,2025-09-03 07:50:26,false,true,false,false,false,false
tokyo central station,JP,Japan,"Tokyo (Location), Tokyo Station (Location)","Sitelinks, Thumbnail, Knowledge panel, People also ask, Video preview",350,27,0.25,0,0,58,https://www.tokyoweekender.com/art_and_culture/japanese-culture/facts-about-tokyo-station/,,2025-09-19 05:23:03,false,true,false,false,false,true
hotel gajoen tokyo,JP,Japan,Hotel Gajoen Tokyo (Location),"Sitelinks, People also ask, Video preview",800,1,0.04,0,0,69,https://www.tokyoweekender.com/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-24 15:31:30,false,true,false,false,true,true
kyoto best restaurants,JP,Japan,Kyoto (Location),"Local teaser, Thumbnail, Sitelinks, Video preview",300,4,0.11,0,0,65,https://www.tokyoweekender.com/food-and-drink/restaurants-and-bars/,,2025-09-09 13:36:53,false,true,false,false,false,true
japanese convenience stores,JP,Japan,,"Local pack, Thumbnail, People also ask, Sitelinks, Video preview",100,7,,0,0,60,https://www.tokyoweekender.com/japan-life/japanese-convenience-stores-guide-what-your-favorite-conbini-says-about-you/,,2025-09-10 08:59:20,false,true,false,false,false,false
pcr test japan,JP,Japan,Japan (Location),"Thumbnail, Video preview",0,1,0.26,0,0,44,https://www.tokyoweekender.com/japan-life/news-and-opinion/foreign-residents-pcr-covid-test-tokyo/,,2025-09-12 16:51:22,false,true,false,false,false,false
pizza in japanese,JP,Japan,,"Knowledge card, People also ask, Sitelinks, Video preview",20,0,,0,0,51,https://www.tokyoweekender.com/food-and-drink/japans-new-matcha-pizza/,,2025-09-03 10:03:03,false,true,false,false,false,false
nature in japanese,JP,Japan,,"Knowledge card, People also ask, Video preview",0,0,,0,0,41,https://www.tokyoweekender.com/art_and_culture/japanese-culture/weekly-japanese-idiom-kachoufugetsu-the-beauty-of-nature/,,2025-09-04 17:39:31,false,true,false,false,false,false
yayoi kusama museum tickets,JP,Japan,Yayoi Kusama Museum (Location),"Sitelinks, People also ask, Video preview, Knowledge panel",50,14,,0,0,55,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/the-most-instagram-worthy-spots-in-tokyo-without-the-crowds/,,2025-09-08 18:04:55,false,false,true,true,true,false
harry potter tokyo location,JP,Japan,"Harry Potter (Work), Tokyo (Location), Warner Bros. Studio Tour Tokyo - The Making of Harry Potter (Location)","Thumbnail, People also ask, Sitelinks, Video preview, Knowledge panel",100,1,,0,0,59,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-02 13:25:51,false,true,false,false,true,true
tokyo to fujikawaguchiko,JP,Japan,"Tokyo (Location), Fujikawaguchiko (Location)","Sitelinks, Thumbnail, Video preview",200,5,0.42,0,0,62,https://www.tokyoweekender.com/japan-life/news-and-opinion/mount-fuji-lawson-new-barrier/,,2025-09-10 09:01:02,false,true,false,false,false,true
japanese writers,JP,Japan,,"Thumbnail, People also ask, Sitelinks, Video preview",30,3,,0,0,53,https://www.tokyoweekender.com/art_and_culture/10-contemporary-japanese-authors-know/,,2025-09-01 02:35:24,false,true,false,false,false,false
cheap places to stay in tokyo,JP,Japan,Tokyo (Location),"Sitelinks, Video preview",30,1,0.65,0,0,53,https://www.tokyoweekender.com/travel/the-10-best-budget-hotels-in-tokyo/,,2025-09-11 18:08:51,false,true,true,false,false,true
things to do in tokyo station,JP,Japan,Tokyo Station (Location),"Sitelinks, Thumbnail, Video preview, Local teaser",70,0,0.14,0,0,56,https://www.tokyoweekender.com/japan-life/7-things-around-tokyo-station/,,2025-09-04 04:54:04,false,true,false,false,false,true
omoide yokocho,JP,Japan,Omoide Yokocho (Location),"Sitelinks, People also ask, Thumbnail, Video preview",10000,6,0.09,0,0,77,https://www.tokyoweekender.com/things-to-do-in-tokyo/the-most-instagram-worthy-spots-in-tokyo-without-the-crowds/,,2025-09-24 07:15:36,false,true,false,false,false,true
raku museum,JP,Japan,Raku Museum (Location),"Thumbnail, Sitelinks, Video preview, People also ask",40,2,,0,0,55,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-03 14:43:49,false,true,false,false,true,false
bamboo grove kyoto,JP,Japan,"Arashiyama Bamboo Grove (Location), Kyoto (Location)","Sitelinks, People also ask, Knowledge panel, Thumbnail, Video preview",500,31,0.25,0,0,61,https://www.tokyoweekender.com/travel/alternative-bamboo-forests-japan-arashiyama/,,2025-09-21 00:53:45,false,true,false,false,false,true
awaji island things to do,JP,Japan,Awaji Island (Location),"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview, Knowledge panel",150,1,,0,0,61,https://www.tokyoweekender.com/art_and_culture/arts/,,2025-09-03 23:58:50,false,true,false,false,false,true
golden week in japanese,JP,Japan,Golden Week (Event),"People also ask, Sitelinks, Knowledge panel, Video preview",100,43,,0,0,59,https://www.tokyoweekender.com/art_and_culture/japanese-culture/the-history-behind-golden-week-in-japan/,,2025-09-01 05:36:05,false,true,false,false,false,false
nagashima outlet,JP,Japan,Mitsui Outlet Park Jazz Dream Nagashima (Location),"Sitelinks, Knowledge panel, Video preview",500,1,0.07,0,0,65,https://www.tokyoweekender.com/tw/japan-travel/best-theme-parks-in-japan/,,2025-09-19 15:31:43,false,true,false,false,true,false
nagano ski,JP,Japan,Nagano (Location),"Thumbnail, Video preview",40,0,0.27,0,0,55,https://www.tokyoweekender.com/travel/the-top-4-ski-resorts-in-nagano-for-the-ultimate-japan-winter-adventure/,,2025-09-08 19:07:43,false,true,false,false,false,true
duck noodles,JP,Japan,Gion Duck Noodles (Organization),"Thumbnail, Video preview",30,4,,0,0,53,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/kuramae-itinerary/,,2025-09-11 12:54:35,false,true,false,false,true,false
odaiba robot,JP,Japan,Odaiba (Location),"Local teaser, People also ask, Thumbnail, Video preview",150,5,,0,0,62,https://www.tokyoweekender.com/entertainment/tech-trends/tokyo-robots/,,2025-09-14 13:36:53,false,true,false,false,false,true
best mochi in tokyo,JP,Japan,Tokyo (Location),"Sitelinks, Video preview",90,0,,0,0,59,https://www.tokyoweekender.com/food-and-drink/japans-new-matcha-pizza/,,2025-09-03 09:01:16,false,true,false,false,false,true
shibuya station hachiko,JP,Japan,"Hachiko Statue (Work), Shibuya Station (Location)","Thumbnail, Video preview",200,21,,0,0,62,https://www.tokyoweekender.com/japan-life/shibuya-stations-hachiko-family-mural-gets-a-clean-up/,,2025-09-13 13:44:35,false,true,false,false,false,true
japanese vending machines,JP,Japan,,"AI Overview, Thumbnail, People also ask, Video preview, Sitelinks",90,2,,0,0,54,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/vending-machines-in-tokyo/,,2025-09-09 02:35:25,false,true,false,false,false,false
deer japan,JP,Japan,Japan (Location),"AI Overview, Thumbnail, Sitelinks, Video preview",60,11,,0,0,58,https://www.tokyoweekender.com/japan-life/news-and-opinion/tourists-terrorize-naras-sacred-deer/,,2025-09-08 09:22:05,false,true,false,false,false,false
torii gates japan,JP,Japan,Japan (Location),"AI Overview, Thumbnail, Sitelinks, Knowledge panel, People also ask, Video preview",80,8,0.23,0,0,60,https://www.tokyoweekender.com/art_and_culture/japanese-culture/unusual-torii-gates-japan/,,2025-09-09 12:16:13,false,true,false,false,false,false
hakone checkpoint,JP,Japan,Hakone Checkpoint (Location),"Thumbnail, Knowledge panel, People also ask, Video preview",500,1,0.31,0,0,64,https://www.tokyoweekender.com/travel/hakone-a-checkpoint-in-history/,,2025-09-23 07:42:15,false,true,false,false,false,false
best izakaya kyoto,JP,Japan,Kyoto (Location),"Local teaser, Sitelinks, Video preview",200,0,0.03,0,0,64,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/things-to-do-kiyosumi-shirakawa/,,2025-09-06 11:12:32,false,true,false,false,false,true
night life in tokyo,JP,Japan,Tokyo (Location),"Thumbnail, Local teaser, Video preview",250,6,0.21,0,0,65,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/where-to-go-clubbing-in-tokyo-a-guide-to-the-citys-best-nightclubs/,,2025-09-04 00:08:06,false,true,false,false,false,true
cocktail bar shibuya,JP,Japan,Shibuya (Location),"Thumbnail, Sitelinks, Video preview",100,0,0.36,0,0,60,https://www.tokyoweekender.com/food-and-drink/restaurants-and-bars/best-cocktail-bars-tokyo/,,2025-09-07 10:58:37,false,true,false,false,false,true
specialty coffee near me,JP,Japan,,"Local teaser, Thumbnail, Sitelinks, Video preview",100,0,,0,0,61,https://www.tokyoweekender.com/food-and-drink/restaurants-and-bars/the-coffee-guide-to-sapporo-hokkaido/,,2025-09-05 10:16:43,false,true,false,false,false,true
matsumoto what to do,JP,Japan,Matsumoto (Location),"Sitelinks, Thumbnail, Discussions and forums, Video preview, Knowledge panel",70,9,0.22,0,0,58,https://www.tokyoweekender.com/travel/the-weekender-guide-to-matsumoto-and-nagano/,,2025-09-09 20:24:04,false,true,false,false,false,true
tokyo metro pass 1 day,JP,Japan,Tokyo Metro (Organization),"Sitelinks, Thumbnail, People also ask, Video preview",80,8,0.15,0,0,59,https://www.tokyoweekender.com/japan-life/things-to-do-in-tokyo/best-things-to-do-in-tokyo-this-month-september-2025/,,2025-09-03 09:40:27,false,true,true,false,true,true
マイクロソフト 任天堂,JP,Japan,"Microsoft (Organization), Nintendo (Organization)","Sitelinks, Video preview",400,1,,0,0,66,https://www.tokyoweekender.com/japan-life/news-and-opinion/microsoft-nintendo-purchase/,,2025-09-02 03:50:29,false,true,false,false,true,false
where to buy pokemon cards in tokyo,JP,Japan,"pokemon cards (Product), Tokyo (Location)","Local teaser, Sitelinks, Thumbnail, People also ask, Video preview",450,0,,0,0,68,https://www.tokyoweekender.com/japan-life/news-and-opinion/man-forgets-who-he-is-after-waking-up-in-shimane-mountains/,,2025-09-03 12:40:19,false,true,true,true,true,true
miss japan 2024,JP,Japan,Miss Japan (Event),"People also ask, Video preview, Thumbnail",80,0,,0,0,59,https://www.tokyoweekender.com/japan-life/news-and-opinion/ukrainian-wins-miss-japan/,,2025-09-06 09:13:54,false,true,false,false,true,false
